% ----------------------------------------------------------------------------
% This file contains profiled data created with the SUMO Toolbox profiler v2014a
% 
%   * Name: model_hyperparameters_out
%   * Description: Hyperparameter optimization process
%   * Date: 05/05/2015 at 16:09
% 
%   * Column1: 	Model #: 	Model #
%   * Column2: 	hyperparameters1: 	The Hyperparameters (1'st value)
%   * Column3: 	hyperparameters2: 	The Hyperparameters (2'nd value)
%
% ----------------------------------------------------------------------------

0.000000000E0	5.000000000E-1	5.000000000E-1	
1.000000000E0	-2.000000000E0	-1.633448117761E0	
2.000000000E0	-9.641535635259E-1	-8.396844215734E-1	
3.000000000E0	-1.092418332561E0	5.26429487853E-2	
4.000000000E0	-1.055792402547E0	8.528400682659E-2	
5.000000000E0	-5.162886439371E-1	1.001347827427E-1	
6.000000000E0	5.102105647906E-1	8.345539835061E-2	
7.000000000E0	4.549966151287E-1	9.010839594479E-2	
8.000000000E0	4.690098729824E-1	2.764373728649E-2	
9.000000000E0	-1.788705078318E0	1.906094890613E0	
1.000000000E1	-1.810710204144E0	1.877438133976E0	
1.100000000E1	-1.789806678098E0	1.87523793456E0	
1.200000000E1	-1.78278551774E0	1.861380867304E0	
1.300000000E1	-1.769791222534E0	1.85028339951E0	
1.400000000E1	-1.901740928085E0	1.834202969994E0	
1.500000000E1	3.186495195211E-1	8.086040977498E-1	
1.600000000E1	-1.716324631133E0	1.820864779909E0	
1.700000000E1	3.183619981156E-1	7.686459605309E-1	
1.800000000E1	3.069406240045E-1	7.696858772954E-1	
1.900000000E1	2.547183611825E-1	8.09542465153E-1	
2.000000000E1	2.166697056968E-1	8.403356430175E-1	
2.100000000E1	2.138586175117E-1	8.11265741616E-1	
2.200000000E1	3.937786382688E-1	7.722962406487E-1	
2.300000000E1	3.291849576724E-1	7.663061379405E-1	
2.400000000E1	3.126586351783E-1	7.242005164711E-1	
2.500000000E1	3.112568197155E-1	7.042112438167E-1	
2.600000000E1	3.704694793284E-1	7.055403974797E-1	
2.700000000E1	4.313134887474E-1	6.914372017375E-1	
2.800000000E1	4.871674707076E-1	6.856046626864E-1	
2.900000000E1	4.51702574412E-1	7.09166558675E-1	
3.000000000E1	4.673427357891E-1	7.039546417125E-1	
3.100000000E1	4.499172745317E-1	7.337763777387E-1	
3.200000000E1	4.386552787721E-1	7.473421967028E-1	
3.300000000E1	4.441801371215E-1	7.523377694728E-1	
3.400000000E1	5.279196378413E-1	7.897005195417E-1	
3.500000000E1	5.027725058554E-1	7.974596288281E-1	
3.600000000E1	4.583731050239E-1	8.40292886238E-1	
3.700000000E1	4.829496245618E-1	8.432709723455E-1	
3.800000000E1	4.534598792613E-1	8.969619234082E-1	
3.900000000E1	4.201195129033E-1	9.046010716232E-1	
4.000000000E1	4.102946774301E-1	9.26777115918E-1	
4.100000000E1	3.896413896119E-1	9.037217153629E-1	
4.200000000E1	4.297738473632E-1	9.160808541477E-1	
4.300000000E1	4.195388288808E-1	9.259702979336E-1	
4.400000000E1	4.170293260162E-1	9.268839471392E-1	
4.500000000E1	4.35524262752E-1	9.264834497312E-1	
4.600000000E1	3.871547730677E-1	9.841963305233E-1	
4.700000000E1	3.786341478411E-1	9.74897650559E-1	
4.800000000E1	4.107562780417E-1	9.733049550919E-1	
4.900000000E1	4.030515110949E-1	9.654505788668E-1	
5.000000000E1	3.911170655979E-1	9.639930117009E-1	
5.100000000E1	3.720809251263E-1	9.992154409138E-1	
5.200000000E1	4.092828344539E-1	9.885208078388E-1	
5.300000000E1	4.084589870186E-1	1.014762954372E0	
5.400000000E1	4.201204427656E-1	1.012040836829E0	
5.500000000E1	4.324960334421E-1	9.905907382633E-1	
5.600000000E1	4.40109954113E-1	9.908457141373E-1	
5.700000000E1	4.335470403225E-1	9.942629985608E-1	
5.800000000E1	4.302503093634E-1	9.768167322307E-1	
5.900000000E1	4.23984696581E-1	9.797172807227E-1	
6.000000000E1	4.218150643398E-1	9.877730738303E-1	
6.100000000E1	4.168913615052E-1	9.943294702214E-1	
6.200000000E1	4.091377855833E-1	9.863527946537E-1	
6.300000000E1	3.985846736816E-1	9.763746869699E-1	
6.400000000E1	5.21715645422E-1	9.333428965573E-1	
6.500000000E1	5.308322074333E-1	9.179962463722E-1	
6.600000000E1	5.382098766497E-1	9.26895336792E-1	
6.700000000E1	5.315158800606E-1	9.257903534372E-1	
6.800000000E1	5.398685307278E-1	9.232128880514E-1	
6.900000000E1	5.235941894635E-1	9.578857536203E-1	
7.000000000E1	5.493532341203E-1	9.639756257713E-1	
7.100000000E1	7.04444299469E-1	9.165715565734E-1	
7.200000000E1	6.989949017244E-1	9.259962044938E-1	
7.300000000E1	7.665122336066E-1	8.945817830339E-1	
7.400000000E1	7.639592129602E-1	9.030563994979E-1	
7.500000000E1	7.813969731817E-1	8.929707245668E-1	
7.600000000E1	7.725210057159E-1	9.122672991314E-1	
7.700000000E1	7.759921330834E-1	9.208336431964E-1	
7.800000000E1	7.353275455874E-1	1.26264452371E0	
7.900000000E1	7.494646625113E-1	1.257097680664E0	
8.000000000E1	7.463812097407E-1	1.247705728963E0	
8.100000000E1	7.632378890269E-1	1.214708876828E0	
8.200000000E1	7.067188935521E-1	1.663002647248E0	
8.300000000E1	7.114013311248E-1	1.788929743661E0	
8.400000000E1	7.097053311172E-1	1.793117841085E0	
8.500000000E1	7.335767245587E-1	2.000000000E0	
8.600000000E1	7.433584669734E-1	2.000000000E0	
8.700000000E1	8.701075764779E-1	2.000000000E0	
8.800000000E1	8.723944140995E-1	2.000000000E0	
8.900000000E1	8.67000068357E-1	2.000000000E0	
